,Steming,Label
11760,tragedi kanjuruhan trageri hilang nyawa manusia tolak ukur fifa percaya indonesia selenggara piala dunia,negatif
11761,ganjar pranowo kecewa cecengesan kemaren sok tampil empati trenyuh puas trigger gubernur tolak timnas israel hasil kandas mimpi hokky caraka dkk main piala dunia parah,positif
11762,wakil ketua pssi zainudin amal kembali percaya fifa indonesia zainudin harap fifa sanksi berat indonesia polemik keikutsertaan timnas israel piala dunia tolak indonesia,positif
11763,nolak timnas israel indonesia main piala dunia misi sukses,negatif
11764,luis milla motivasi main persib masuk skuad piala dunia,positif
11765,gubernur bal wayan koster aku harap fifa batal indonesia tuan rumah piala dunia,negatif
11766,copot indonesia tuan rumah selenggara piala dunia fifa kabar buruk masyarakat ri israel media rilis batal indonesia tuan rumah fifa,negatif
11767,gubernur bal wayan koster aku harap fifa batal indonesia tuan rumah piala dunia via,negatif
11768,komentar tohok edy rahmayadi batal tuan rumah piala dunia,netral
11769,laku ngirim surat perintah pusat nolak israel trauma bom legi piala dunia sadar woy,negatif
11770,ada hubung wayan koster tolak israel indonesia batal tuan rumah brigade demokrat piala dunia batal kanjuruhan,negatif
11771,indonesia coret fifa batal tuan rumah piala dunia ego michiels geram sindir keras ganjar pranowo wayan koster langsung klik yaa,negatif
11772,piala dunia gelar indonesia kayak mimpi jadi piala dunia,positif
11773,cocok skripsi analisis soft power bijak pdi laksana giat piala dunia indonesia bawa soft power currency vuving benignity liat aspek gagal wkwkwk,negatif
11774,tanggap shin tae yong kecewa piala dunia batal koster ganjar fifa fans mu palestina hokky,negatif
11776,indonesia coret tuan rumah piala dunia elektabilitas parpol dampak,positif
11777,indonesia batal tuan rumah piala dunia ego michiels sindir ganjar pranowo,netral
11778,piala dunia batal indonesia reza arap momen hidup,netral
11779,batal puasa jujur nyangka piala dunia nanti batal,positif
11780,batal tuan rumah piala dunia shin tae yong kan kecewa main timnas,negatif
11781,gagal tuan rumah piala dunia bosen es blewah,negatif
11782,khawatir pk dukung gubernur jateng ucap terimaksih kepada pk ganjar tolak fifa resmi batal indonesia tuan rumah piala dunia,positif
11784,kronologi ganjar tolak timnas israel main indonesia aku kecewa piala dunia gelar indonesia,negatif
11786,indonesia batal gelar piala dunia akun ganjar serang warganet serang istri anaksaya,negatif
11787,salut etika moral mas wali salah maaf bpibu piala dunia batal ri gibran maaf ganjar koster,positif
11788,timnas prestasi lolos piala asia piala dunia gelar piala dunia ganbatte,positif
11789,fifa cabut hak indonesia tuan rumah piala dunia rabu malam umum batal indonesia tuan rumah keluar temu presiden fifa gianni infantino ketua pssi erick thohir qatar,netral
11790,gibran batal indonesia gelar piala dunia ajar,netral
11791,legowo indonesia batal tuan rumah piala dunia,negatif
11792,ofir haim fokus israel piala dunia gagal lolos grup elite piala eropa,negatif
11793,gibran ajang batal piala dunia,netral
11794,kamis episode kali ngebahas indonesia batal tuan rumah piala dunia larang asn adakan bukber larang thrifting indonesia yuk tonton live tiktok kompastv,negatif
11795,karang bunga penuh halaman gbk arena pasca batal indonesia tuan rumah piala dunia hub,positif
11796,gegara pildun kah piala dunia sepak bola harga bangsa,positif
11797,dukung presiden joko widodo proses transformasi sepakbola indonesia pascatragedi oktober kanjuruhan kesimpulannyapembatalan indonesia tuan rumah piala dunia kait tragedi kanjuruhan,negatif
11798,erick thohir tum pssi nanti pulang jakarta temu fifa batal indonesia tuan rumah piala dunia,netral
11799,kadrun sorak gembira cebong sibuk salah piala dunia batal gelar indonesia fpi alumni alhamdulillah syukur,positif
11800,koster sukseshrs tanggung resiko koster desak maaf buntut batal tuan rumah piala dunia,positif
11802,banget salah kaprah baca nyata fifa web web fifa lepas putus fifa cabut indonesia tuan rumah piala dunia fifa komitmen aktif bantu pssi cont,positif
11803,alas nolak harap piala dunia batal nyuruhkah,negatif
11804,plt menpora sedih akibat piala dunia batal,positif
11808,jabat publik mencla mencle kecut duga salasatu sebab gagal tuan rumah piala dunia,negatif
11810,piala dunia batal pemkot solo rugi gibran teguh beda suara,negatif
11811,terima kasih fifa selesai piala dunia biar indonesia fokus bela palestina relijius,positif
11812,media asing coret indonesia tuan rumah piala dunia,netral
11813,sukses batal piala dunia koster desak maaf buntut batal tuan rumah piala dunia,positif
11814,pribadi syukur indonesia batal helat piala dunia dikte fifa fifa ahli arang cerita fifa tdl jadi tolak tim israel dasar batal dosa persepakbolaan indonesia,negatif
11815,hasto pdip sesal indonesia batal tuan rumah piala dunia tolak israel suara kemanusian,negatif
11816,politikus partai kekecewaanya keti penyelengaraan piala dunia batal gelar indonesia kecewa disahkanya uu cipta kerja,negatif
11817,kecewa batal indonesia tuan rumah piala dunia coret timnas tumpahin status whatsap capek numpahin twitter ig stories,negatif
11818,hormat punggawa timnas indonesia saji statistik timnas indonesia turnamen piala dunia batal gelar,positif
11819,karang bunga bentuk dukung kecewa fifa cabut status indonesia tuan rumah piala dunia,negatif
11820,kaum biadab ha us darah ummat islam bantai tero ris yahudi israel tgb sesal gagal indonesia tuan rumah piala dunia,negatif
11821,tertawa batal piala dunia anak iis dahlia hujat warganet,positif
11822,bos paham bola bacot palestina israel akur bola palestina dukung israel piala dunia tolak latih palestina yahudi israel striker israel muslim palestina,positif
11823,federasi sepakbola dunia fifa resmi cabut status indonesia tuan rumah piala dunia mimpi indonesia partisipasi pentas sepak bola internasional kelas piala dunia kandas berita,positif
11824,indonesia batal tampil rumah ajang gengsi piala dunia mari dukung jalan hokky caraka dkk turnamen utas,negatif
11825,ganjar pranowo ngaku kecewa piala dunia batal indonesia komentar netizen gmna,negatif
11826,batal tuan rumah piala dunia,netral
11827,juaraga pegang lisensi merchandise piala dunia indonesia rasa dampak batal gelar,positif
11828,perintah pusat pssi daerah aktif gerak guna infrastruktur sarana dukung piala dunia perintah fasilitas stadion kelas dunia lengkap teknologi video wasit var,positif
11829,potensi rugi sepak bola indonesia gagal host piala dunia rugi triliun,negatif
11830,timnas indonesia lupa impi tampil piala dunia status tuan rumah cabut fifa jadi pukul asa shin tae yong,netral
11831,ubah gagal tuan rumah piala dunia motivasi tingkat,negatif
11833,piala dunia batal tanah air efek tolak timnas israel main indonesia novel bamukmin diskakmat akmal marhali langsung cing dengar fakta ganjar fifa mahfud palestina puas lucu kecewa,positif
11837,wali kota solo gibran rakabuming raka nge tweet batal puasa satire kait indonesia batal tuan rumah piala dunia via,netral
11838,masyarakat tokoh memperjuangin piala dunia tokoh tokoh hambat wajar luap kesal apresiasi usaha maksimal,positif
11839,jokowi malubeliau langsung mohon fifa memjadi tuan rumah piala dunia detik trakhir beliau khianat partai lawan politik serang beliauini partai anak buah,negatif
11841,ramai bicara lantang gagal timnas gagal pentas ajang piala dunia jalur tuan rumah olah satu timnas main piala dunia negara tolak lolos piala dunia hasil juang tanding hibah,negatif
11842,google bard update situasi kini banding gpt nyobain situasi piala dunia fifa google bard ngejawab,netral
11843,politik tolak salah timnas piala dunia tarik simpati sakit hati anak negeri,negatif
11844,fifa batal indonesia tuan rumah piala dunia situ kadrun suka citadungu,netral
11845,gagal piala dunia ganjar pranowo kiamat palestina ganjar lucu hokky kecewa,negatif
11846,fifa batal indonesia tuan rumah piala dunia situ kadrun suka cita,netral
11847,kecewa fifa batal indonesia tuan rumah piala dunia moga onggok puisi wakil,negatif
11848,wapres gagal indonesia tuan rumah piala dunia kiamat,negatif
11849,pascabatal piala dunia indonesia dampak sanksi tunggu fifa tindak,positif
11850,piala dunia batal tragedi kanjuruhan,negatif
11851,ri batal tuan rumah piala dunia wapres esok timnas,negatif
11853,tribunnews piala dunia resmi batal gelar indonesia instagram gubernur bal serbu warganet,netral
11854,bahagia orang bahagia kah nang juta masyarakat bola indonesia citra gagal piala dunia lubang kubur dalam karir politik,negatif
11856,fifa putus cabut status tuan rumah indonesia piala dunia rabu malam wib full video youtube,netral
11857,cc batal tuan rumah piala dunia ganjar koster lari tanggung,netral
11858,dengar piala dunia batal shin tae yong sendiri kamar,negatif
11859,pakpak statement pikir indonesia batal tuan rumah piala dunia nyata kecewa,negatif
11860,silah baca mulia presiden palestina kerja keras piala dunia sia sia,positif
11862,indonesia batal tuan rumah piala dunia shin tae yong sakit hati,negatif
11864,piala dunia batal indonesia fokus bela palestina sesuai harap kaum juang palestina ayo raya ayo turun jalan ayo gaungkanbela palestina sepakbola mimpi generasi muda,positif
11865,gibran rakabuming ungkap tum pssi erick thohir rencana indonesia batal tuan rumah piala dunia event via,positif
11866,coret indonesia tuan rumah piala dunia fifa netizen kritisi ganjar pranowo tolak timnas israel main indonesia kronologi nyata ganjar tolak kecewa,negatif
11867,bataltapi batal piala dunia xixiix,netral
11868,piala dunia batal pegang lisensi merchandise umkm rugi,negatif
11869,hotnews indonesia batal tuan rumah piala dunia,netral
11870,juaraga pegang lisensi merchandise piala dunia rasa dampak batal ajang,positif
11871,agam ucap harap tulis karang bunga kalimat kalimat semangat timnas indonesia patah semangat batal indonesia tuan rumah piala dunia,positif
11872,piala dunia batal idonesia reza arap momen hidup,netral
11873,sty habis dengar piala dunia batal indonesia,netral
11874,masyarakat indonesia cerdas hasut isu murah statement ganjar pengaruh gagal selenggara piala dunia indonesia fifa timbang sepak bola indonesia,positif
11875,ceo semen padang fc kecewa indonesia batal helat piala dunia harap fifa sanksi berat,negatif
11877,indonesia gagal tuan rumah piala dunia gara gara coba tuuuuu kecewa,negatif
11878,ketua asprov pssi jawa kecewa batal indonesia tuan rumah piala dunia perintah tanggung cari kambing hitam,negatif
11879,indonesia cabut status tuan rumah piala dunia fifa klaim ambil putus lindung tim israel ancam aman,positif
11880,solusi rugi juara raga produksi jenis merchandise piala dunia batal,positif
11881,indonesia batal tuan rumah piala dunia respons pdip,negatif
11882,sesal sedih fifa batal status tuan rumah piala dunia ajar harga hasto kecewa siap ganjar kota semarang kamis,negatif
11883,hasto kristiyanto ganjar pranowo sesal sedih batal indonesia tuan rumah piala dunia,negatif
11884,manusia hancur impi anak bangsa talenta muda laga ajang piala dunia,positif
11885,tohok meme piala dunia gagal ri ganjar koster,negatif
11886,gubernur koster harap piala dunia ri batal,netral
11887,kle pingin kirim karang bunga kantor gubernur tanda ucap selamat batal piala dunia,positif
11888,fifa copot indonesia tuan rumah piala dunia tragedi kanjuruhan gaes coba baca seksama palestina puas ganjar hokky johan budi rafael alun trisambodo lucu kecewa mahfud koster,negatif
11889,blunder fatal gali kubur mayoritas ganjarist dukung piala dunia masalahin timnas israel kecewa dukung simpati kubu belah massa belah tetep dukung anies,positif
11890,wapres maruf amin batal indonesia tuan rumah piala dunia kiamat,netral
11891,piala dunia batal baya gbt,netral
11892,piala dunia gagal piala asia qatar gagal tunggu sanksi fifa piala aff gagalmenunggu sanksi fifameski masuk kalender fifa agenda puas,positif
11893,wakil ketua pssi zainudin amal enggan spekulasi tim indonesia tampil piala dunia,negatif
11895,ganjar pranowo buka suara kait batal indonesia tuan rumah piala dunia aku kecewa,negatif
11896,pdip tanggap putus federasi sepak bola dunia fifa resmi batal status indonesia tuan rumah piala dunia,netral
11897,gubernur bal tolak datang timnas israel tanding bal tolak gelar piala dunia,negatif
11898,ganjar pranowo kecewa fifa batal indonesia tuan rumah piala dunia ganjar aku kecewa putus fifa siap selenggara piala dunia lt,negatif
11899,amat politik jerry massie nilai gubernur jawa ganjar pranowo blunder sikap tolak timnas israel laga piala dunia indonesia jerry ganjar salah kalkulasi politik,negatif
11900,batal tuan rumah piala dunia indonesia boncos rpmiliar,positif
11901,fifa putus cabut status indonesia tuan rumah piala dunia ganti,netral
11902,batal gelar piala dunia kantor pssi penuh karang bunga,netral
11903,dosen hubung internasional university of queensland ahmad rizky umar batal indonesia tuan rumah piala dunia preseden buruk kapasitas indonesia tuan rumah kompetisi olahraga internasional,negatif
11904,tum pbnu timnas israel piala dunia indonesia palestina rugi nggak,negatif
11906,gubernur jawa ganjar pranowo tanggap kecewa gugur sempat timnas indonesia laga piala dunia ganjar panen kritik warganet salah kepala daerah tentang keikutsertaan timnas israel laga,negatif
11907,piala dunia gelar sayang hilang harap main sty,negatif
11908,indonesia batal tuan rumah piala dunia baca lengkap,negatif
11909,pegang lisensi merchandise piala dunia kena dampak,negatif
