Text,Label
@jumintenkoplak @mohmahfudmd PIALA DUNIA U-20 gimana nih kakak?,netral
@budimandjatmiko @ocukam @jokowi Pak anda masih betah di partai monyong putih??? Yg dgn ketololanya mengubur impian insan sepakbola Indonesia berlaga di ajang piala dunia U-20 yg sudah berdarah-darah diperjuangkan pemerintah Jokowi isu olahraga ditunggangi syahwat politik demi 2024 tp blundernya gak ketulungan,negatif
"FIFA Singgung Tragedi Kanjuruhan, Jadi Penyebab Utama Batalkan Indonesia Jadi Tuan Rumah Piala Dunia U-20? https://t.co/71ds50sv2Q",negatif
"LIGAUTAMA - 5 Fakta Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Nomor 1 Siap-Siap Kena Sanksi! : Okezone Bola
https://t.co/YUiTsOJ0VN
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/tuCnGI9mh7",positif
Tragedi Kanjuruhan Jadi Alasan Sebenarnya Pencabutan Indonesia Dari Tuan Rumah Piala Dunia U-20 https://t.co/hRBvYpGAor,negatif
Tragedi Kanjuruhan Jadi Alasan Sebenarnya Pencabutan Indonesia Dari Tuan Rumah Piala Dunia U-20 https://t.co/5UglsRH8Wz,negatif
"FIFA Batalkan Piala Dunia U-20 di Indonesia, Erick Thohir: Saya Sudah Berjuang Maksimal https://t.co/ZPYT3qAiEm",negatif
"Indonesia Batal jadi tuan Rumah Piala Dunia U-20, Erick Thohir: Sudah Berjuang Maksimal, Kita Harus Tunduk ke FIFA - Riaunews https://t.co/tpJh04aKMQ",negatif
Pupus Harapan Pemain Bali United Tampil di Piala Dunia U-20 https://t.co/EPMXKknAOe,positif
"Berikut 5 poin kesimpulan pertemuan Erick Thohir dengan Presiden FIFA terkait Piala Dunia U-20 2023
https://t.co/6XjGznnDGj",netral
"Bukan Karena Timnas Israel, Indonesia Tidak Jadi Tuan Rumah Piala Dunia U-20 Disebabkan Hal Ini https://t.co/OaP4fg7zWB",netral
"Kapten tim nasional Indonesia U-20, Hokky Caraka kecewa karena Indonesia dicoret sebagai tuan rumah Piala Dunia U-20. Menurutnya keputusan itu memupuskan mimpi dirinya dan tim untuk main di Piala Dunia 😔⁣

#pialaduniaU20 #pialadunia #kaptemtimnas #timnasindonesia #sepakbola https://t.co/t8qMlRT5KK",negatif
"Timnas Indonesia gagal tampil di ajang Piala Dunia U-20, Hokky Caraka ungkapkan rasa kekecewaannya.
#PialaDuniaU20Indonesia #PSSI
https://t.co/JBY2ktfYOq",negatif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023.

Hasil pertemuan antara Gianni Infantino Presiden FIFA &amp; Erick Thohir Ketua Umum PSSI pada Rabu 29 Maret 2023 memutuskan menghapus Indonesia sebagai tuan rumah FIFA U-20 World Cup 2023.

Tuan rumah baru akan diumumkan [1] https://t.co/GmbsMEtb1l",netral
"Bukan Karena Timnas Israel, Indonesia Tidak Jadi Tuan Rumah Piala Dunia U-20 Disebabkan Hal Ini https://t.co/GHBr6pbphB",netral
"FIFA Batalkan Indonesia Tuan Rumah Piala Dunia U-20, Erick Thohir Sebut Sudah Berjuang Maksimal

https://t.co/P14XbVJ41R

#kalselpos",negatif
"@idextratime Dan doa fans ""real madrid"" menggagalkan piala dunia u-20 di Indonesia. chuakzzz",netral
"@Persija_Jkt Minta di GBK + penonton tuan rumah lah, jangan mau dikadalin mulu. Kan gagal jadi tuan rumah piala dunia u-20. Nganggur tuh GBK",negatif
@salshaindr Klo semisal mbak nya punya anak yg kebetulan pemain timnas U-20 trus dengar kabar klo piala dunia di indo batal apakah mbaknya akan mengutarakan ini ke anak nya mbak ??,negatif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023 setelah ada penolakan sejumlah pihak terhadap Timnas Israel. Ini para pihak yang menolak Timnas Israel.

Via: @detiksumut_ https://t.co/F3slfiTWBN",negatif
"@Dennysiregar7 Ma'af bang.. 🙏
Apapun penjelasanmu yg pasi 👇
@ganjarpranowo 
@wayankoster2014 
@PDI_Perjuangan
Telah memantik kegaduhan yg mengakibatkan dibatalkannya Indonesia menjadi tuan rumah piala dunia U-20.
Pastinya kejadian ini telah menghancurkan impian para pemain muda Indonesia.",positif
"Ditolak Indonesia di Piala Dunia U-20, Ini Sederet Pemain Muslim yang Pernah Bela Timnas Israel https://t.co/ezj7gTiJUO",negatif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023 setelah ada penolakan sejumlah pihak terhadap Timnas Israel. Ini para pihak yang menolak Timnas Israel.
https://t.co/TnPveQiyUo",negatif
"Ganjar Pranowo disebut antitesis Presiden Jokowi dalam Piala Dunia U-20. Politikus PDIP Deddy Sitorus membantah Ganjar antitesis Jokowi. Apa alasannya?
https://t.co/wyhwd9xCRG",negatif
"supaya mudah dipahami, gini:
untuk jadi peserta piala dunia U-20 butuh prestasi.
 
⚽ prestasi pemain bola (lolos kualifikasi)

atau

🤝 prestasi politisi (jadi tuan rumah)",positif
"7) beberapa rakyat Indonesia menyalahkan beberapa pihak atas batalnya jadi tuan rumah piala dunia sepak bola U-20 atas kekecewaan kabar tersebut.

Coba simak faktanya satu-persatu, pantaskah logika di simpan di bawah fanatis tersebut.

jadi. . . .  ayamku mana?",negatif
"PSSI Gagal Perjuangkan Piala Dunia U-20, Erick Tohir ; Saya Minta Maaf, Sudah Berusaha Maksimal https://t.co/TXRgUJnqLd",negatif
"Gilak yaa... Lolos ke Piala Dunia U-20 lewat jalur tuan rumah aja GAGAL.

SEMPAK !!!",negatif
"5) Presiden atas nama rakyat Indonesia tetap tetap komitmen piala dunia sepak bola U-20 tidak ada kaitannya dengan isu kemanusian Israel dan Palestina dengan mengutus Ketua Umum PSSI menghadap FIFA.

6) Indonesia batal jadi tuan rumah oleh FIFA dengan alasan ""belum siap"".",positif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20. Arkhan Fikri, salah satu penggawa Garuda Muda pun menumpahkan kekecewaannya yang mendalam di Instagram Gubernur Jawa Tengah Ganjar Pranowo.
https://t.co/gPGj3fZJYu",negatif
"FIFA resmi telah mencabut status Indonesia sebagai tuan rumah Piala Dunia U-20. Hal itu diumumkan setelah berlangsung pertemuan Presiden FIFA Gianni Infantino dan Ketum PSSI Erick Thohir di Qatar, Rabu, (29/03). FDL

#PialaDunia #FIFA #WorldCup #PialaDuniaU20 #PSSI #ErickThohir https://t.co/lLmcuFFVZT",netral
"FIFA Beberkan Alasan Batalnya Indonesia jadi Tuan Rumah Piala Dunia U-20, Hal Ini yang Jadi Catatan https://t.co/Silyjkdu6S",netral
"pada kecewa karena indonesia batal jadi tuan rumah piala dunia u-20? are you dumb? lol, we don't deserve football anyway",negatif
"Keikutsertaan timnas Israel dalam Piala Dunia U-20 2023 ini belakangan mengundang pro-kontra. Pemerintah terpaksa turun tangan karena penolakan terhadap timnas Israel meluas. #KoranTempo 
https://t.co/krMnu1BErR",negatif
"Jadi kontestan piala dunia emang gak gampang coy, jalur tuan rumah aja gak qualified apalagi jalur adu mekanik.
Nih versi captain tsubasa aja Indonesia juga gak lolos piala dunia u-20 😑 https://t.co/FupSP0mKLk",negatif
"Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20, Erick Thohir: Kita Harus Menerima Keputusan FIFA https://t.co/XGJTPCyOhH https://t.co/1RW6tHkygO",negatif
9 Ancaman Sanksi untuk Indonesia Setelah Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/4yNyndFrUy,negatif
"Status Tuan Rumah Piala Dunia U-20 Dicabut, Sejumlah Pemain Timnas Indonesia Kecewa &amp; Sedih https://t.co/0oC2gMdNAg https://t.co/IOsNvqtKEQ",negatif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Awan Gelap Sepak Bola Nasional https://t.co/vHk1Q79f5W https://t.co/5YRrpl7j1b",negatif
SELAMAT untuk anda yg mengaku anak bangsa tapi MENGHANCURKAN impian anak2 muda Indonesia untuk tampil di Piala Dunia U-20. https://t.co/toKAyhDe1T,negatif
Indikator Politik soal Piala Dunia U-20: Mayoritas Pro Hadirkan Israel https://t.co/zPDTAUukhO,netral
"Kenapa gua nangis yaa, pas tau piala dunia U 20 di Indonesia batal, gak kebayang rasa sakit hati para staf, pemain official, yang sudah mempersiapkan dari 3 tahun yang lalu.",negatif
Dari kasus sepak bola saat ini dimana Indonesia batal menjadi tuan rumah Piala Dunia U-20 harus menjadi perhatian dan mengambil pelajaran nya bahwa yang di persiapkan sebelum Indonesia menjadi tuan rumah event dunia bukan hanya fasilitas tapi kualitas dan edukasi masyarakat.,positif
"Jawaban Cerdas Akmal Marhali, Bikin Novel Bakmukmin Tak Beruktik Soal Piala Dunia U-20 https://t.co/MX5k784tGd #AkmalMarhali #NovelBamukmin #PialaDunia2022 #TimnasIsrael",positif
"Selamat Pagi Negata yang gagal Jadi tuan rumah piala dunia U-20
termia kasi bpa Ganjar
@ganjarpranowo",positif
Media Israel Sorot RI Batal Gelar Piala Dunia U-20 usai Isu Penolakan https://t.co/b87rD7gvuw,negatif
"@sa_kosh28 @cerita2ku_ @salshaindr Betulll.. kalo mereka diem aja, lanjut kita nonton Piala Dunia U-20 besok wkwkwk faktanya pada kocak",positif
"Sementara itu, pemain yg udah pindah kewarganegaraan demi Piala Dunia U-20.

Mending milih Belanda😂",positif
@zivamagnolyeah Karena Indonesia gagal jadi tuan rumah piala dunia U-20 ya kak?,negatif
"Indonesia sudah dua kali gagal tampil di Piala Dunia gegara Israel: 

1. Di Piala Dunia 1958 gegara ogah lawan Israel di play-off. 

2. Di Piala Dunia [U-20] 2023 sebagai host gegara maraknya protes soal keikutsertaan Israel. 

🤷🏻‍♂️😂 https://t.co/kDX6hYre0f",negatif
"Terkait isu piala dunia U-20.
Kader PDI-P @budimandjatmiko menilai presiden Jokowi bersikap tetap mendukung Palestina dan di sisi lain Indonesia harus menjadi tuan rumah yang baik (menerima tim Israel)
__

Itulah harapan mayoritas Rakyat yang waras, mas Budiman. https://t.co/OKkoM3rnYx",positif
"@FaktaSepakbola Bacot bocah gblok, EMG lu main d piala dunia u-20 lu langsung masuk real Madrid. Mending lu sekolah main bola lu GK berguna buat karir lu juga, sehebat apa skill lu main bola?",positif
"Menakar Elektabilitas Ganjar Usai Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20

 #Sindonews #BukanBeritaBiasa .https://t.co/i43Sehgi4u",netral
"Mereka yang bikin gaduh dan bikin kita batal jadi tuan rumah Piala Dunia U-20 harus bertanggung jawab. Jangan lari dari tanggung jawab

https://t.co/XqWCLmwFH4",negatif
me when liat info piala dunia u-20 gajadi di indo,netral
"Mimpi Piala Dunia U-20 Kandas, Hokky Caraka: Makasih Pak Ganjar Pranowo https://t.co/VmnEvFvW02",positif
FIFA Coret Indonesia Sebagai Tuan Rumah Piala Dunia U-20 2023 Bukan karena Tragedi Kanjuruhan https://t.co/rkPQ1BHmqO,negatif
Pembatalan Indonesia menjadi tuan rumah Piala Dunia U-20 2023 harusnya jadi momentum untuk sepak bola Indonesia berbenah. Sudah cukup cari kambing hitam. Sepak bola Indonesia sejak dulu tidak baik-baik saja. Semua. Dari hulu hingga hilir.,negatif
"Riuh Piala Dunia U-20, PDIP Sindir Beda Sikap FIFA ke Rusia dan Israel https://t.co/Ud0narCfnN",positif
"Apakah benar, alasan Indonesia gagal jd host Piala Dunia U-20 karna menolak israel...??? https://t.co/Y1nlYOn45K",negatif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Hal itu secara resmi disampaikan FIFA melalui situs resminya pada Rabu (29/3) kemarin.

Katanya di bangun dari uang FIFA? Jadi inget nonton dokumenter FIFA melakukan perhelatan Pildun di Afrika. https://t.co/nxE7RQ4G4m",netral
Kandas sudah mimpi kita berlaga di Piala Dunia U-20.. semoga timnas muda kita diberikan kemudahan.. #FIFA https://t.co/BopkV8HMuW,positif
"Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Banyak pihak yang kecewa dengan keputusan tersebut, salah satunya Ziva Magnolya. 

https://t.co/RvzzPeXKNe",negatif
"Setelah Indonesia resmi dicoret FIFA dari tuan rumah Piala Dunia U-20 2023, banyak negara yang menawarkan diri menjadi pengganti. Sementara itu PSSI tidak ada pilihan lain selain fokus menghadapi ancaman saksi FIFA
https://t.co/gFRPVQpxZV",negatif
"Setelah Indonesia resmi dicoret FIFA dari tuan rumah Piala Dunia U-20 2023, banyak negara yang menawarkan diri menjadi pengganti. Sementara itu PSSI tidak ada pilihan lain selain fokus menghadapi ancaman saksi FIFA
https://t.co/oSGEa1MTcS",negatif
"Apapu sikap mencla mencle kalian, semoga ada rewardnya buat partai dan kader-kader partai yg ingin ikut kontestasi apapun di pemilu 2024.

RI Batal Jadi Tuan Rumah Piala Dunia U-20, Ini Kata Politikus PDIP https://t.co/45P0c3PTp6",positif
Kalau kelompok pecundang ini gak ada demo bisa gw anggap mereka ini mendemo sepakbola karena pemain bola Israel di piala dunia U-20 pakenya jersey bola bukan pake bikini.,negatif
"Piala Dunia U-20 2023 telah resmi batal diadakan di Indonesia!
Apa Mau dikata, Usaha Maksimal telah dikerahkan. Namun Kenyataan berkata lain💬
.
Baca Selengkapnya: https://t.co/pErTkAmT40

#PikiranRakyat #PRMN #FIFA #Erickthohir #pildunu20 https://t.co/yW5jYh5GNZ",netral
"Alasan FIFA Coret Indonesia Jadi Tuan Rumah Piala Dunia U-20, Bukan Polemik Israel https://t.co/BHqbOLZXmK",netral
"@maaulana__ @f1speed_indo Justru dgn adanya Piala dunia U-20 jika jadi diadakan di Indonesia akan mengembalikan citra sepak bola yg positif dgn tragedi Kanjuruhan, org dulu Gianni Infantino diundang presiden ke G-20 BALI kemarin dimintai tolong untuk menyampaikan bahwa piala dunia U-20 di indo aman",positif
Sekarang pejabat yang paling “berjasa” perjuangin piala dunia u-20 dengan ngorbanin tragedi kanjuruhan playing victim dan diaminin sama seluruh Indonesia.,negatif
Atlet Badminton Pun Ikut Sedih Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/o7BPM0Z4n6,negatif
"Piala Dunia U-20 Batal, Bagaimana Nasib 3 Pemain Naturalisasi? https://t.co/WYzKi7vLfS",netral
"Gagal Main di Piala Dunia U-20, Bos PSM Beri Semangat ke Pemain Mudanya https://t.co/HTQnfDC5UL #DzakyAsraf #MuhammadZaky #PSMMakassar #SadikinAksa",positif
"FIFA mungkin mengkambinghitamkan Tragedi Kanjuruhan, tp menurutmu, apakah tidak ada sedikit saja sisi positif dg batalnya piala dunia u-20 ini? Seperti tidak perlu khawatir kehilangan nyawa di dlm stadion bola?",negatif
"https://t.co/bmg8oElh9n

Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Hal itu secara resmi disampaikan FIFA melalui situs resminya pada Rabu (29/3) kemarin.",netral
"jadi warga twitter sekalian tragedi yang terjadi di Kanjuruhan Oktober 2022 itu bukan penyebab FIFA mencoret Indonesia sebagai tuan rumah Piala Dunia U-20, melainkan ""Current Circumstances"" atau dibilang nya sikon saat ini. -",negatif
"Itukan ada alasannya, “due to current circumstances” 

Sedangkan yang digarisbawahi menjelaskan kalau FIFA masih akan membantu Indonesia pasca tragedi Kanjuruhan walaupun Indonesia batal jadi host Piala Dunia U-20. 😬",negatif
Kata Erick Thohir Usai FIFA Cabut Status Tuan Rumah Piala Dunia U-20 2023 Indonesia https://t.co/LU4Dls9FEb,netral
"Indonesia bahkan tidak bisa memberi jaminan keamanan dan kenyamanan 24 negara peserta Piala Dunia U-20 sebelum drawing dilakukan. Itu aib terbesar tuan rumah. 

#FIFAWaras",positif
"@ShamsiAli2 KEBANYAKAN KADRUN YG SOK 
GA BISA BEDAIN MANA OLAHRAGA 
DAN POLITIK 

KASIAN TIMNAS INDONESIA GAGAL IKUT PIALA DUNIA  U 20",negatif
"Akhirnya secara resmi FIFA menghapus Indonesia sebagai tuan rumah Piala Dunia U-20 2023. 
.
Apakah buntut dari tragedi Kanjuruhan atau polemik tolak tim israel? 
.
Bagaimana tanggapan kalian? https://t.co/SiQvGmZt49",negatif
"Wali Kota Solo, Gibran Rakabuming, secara terbuka mengakui alasannya tidak menolak kedatangan Timnas Israel untuk berlaga di Piala Dunia U-20 yang direncanakan digelar di Indonesia.

#WaliKotaSolo #GibranRakabuming #PialaDuniaU20

https://t.co/Rtogh2MTeY",positif
Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 dan Israel Tetap Bertanding https://t.co/I8X7odstxh,negatif
"Kalo marah sama pejabat nolak israel, tapi selow sama pejabat yang berusaha downplaying tragedi kanjuruhan supaya piala dunia u-20 tetep bisa digelar tuh gimana ceritanya",negatif
Pernyataan Lengkap FIFA Soal Pencoretan Indonesia Sebagai Tuan Rumah Piala Dunia U-20 https://t.co/rV3DIjXYWs,netral
"Saya setuju Fifa batalkan piala dunia u - 20 di Indonesia

#FIFA 
#GanjarPranowo 
#HokkyCaraka 
#ErickThohir",positif
Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023: Dari Kronologi hingga Dampak Ekonomi https://t.co/Ekc7VoDZa3,negatif
"BREAKING NEWS! Diketahui pada 29 Februari 2023 Pak Erick Thohir sempat mendatangi Presiden FIFA untuk menyelesaikan masalah yg terjadi akhir-akhir ini.

Namun, sgt disayangkan jalan tengahnya Indonesia tidak jadi menjadi tuan rumah piala dunia u-20.

https://t.co/T4TnrNqP7T",negatif
FIFA Amkhirnya Batalkan Indonesia sebagai Tuan Rumah Piala Dunia U-20 https://t.co/rMlIaMhVff via @suaraislamID_,negatif
"Resmi, FIFA Coret Indonesia dari Tuan Rumah Piala Dunia U-20 https://t.co/PaHfzQp5sl",netral
"Sepak Bola Indonesia Terancam Pembekuan Seperti Tahun 2015 Setelah Batal jadi Tuan Rumah Piala Dunia U-20. FDL
https://t.co/v2MkLKBosk

#SeputariNewsRCTI #RCTI #PSSI #PialaDunia #PialaDuniaU20 #PialaDunia2023 #Exco #PSSI #Sanksi #SkuadGaruda #MimpiBuruk #Timnas #TimnasIndonesia https://t.co/DprnfFgSb6",negatif
"Gelar Indonesia sebagai tuan rumah Piala Dunia U-20 2023 dicopot oleh FIFA setelah ramai penolakan terhadap tim nasional Israel. 

Namun FIFA justru menyinggung soal tragedi yang terjadi pada Oktober 2022 lalu. https://t.co/2vbvVaNhMP",negatif
"@knpiharis Pantesan aja kamu babak belur, menarik tim berbeda dgn dipilih dan bersedia sebagai tuan rumah penyelenggara piala dunia U-20.",positif
"Jokowi berusaha keras supaya laga pertandingan piala dunia U 20 tetap diselengarakan di Indonesia

Thailand | Pak Erick | TAMBAH LUCU | Mahfud | Qatar Ganjar | Gagal | Hybe | BREAKING NEWS | Kanjuruhan | Paris | Qatar | Puas | #LISA | #RMxBOTTEGAVENETA https://t.co/4lO62wLTZG",positif
"@yudiharahap46 Sekali merengkuh dayung, 2-3 pulau terlampaui. PSSI memang hrs dihukum atas Tragedi Kanjuruhan, bkn malah dihadiahkan proyek penyelenggaraan Piala Dunia U-20. Serta Timnas Israel jg tdk pantas menginjakkan kaki di negeri berlandaskan Pancasila dan UUD 1945. Good job FIFA..",negatif
"Piala Dunia U-20 Batal, Bagaimana Nasib 3 Pemain Naturalisasi? https://t.co/CuQlBklXmY",netral
"Melalui websitenya, FIFA mencabut status tuan rumah Indonesia di Piala Dunia U-20. Selain itu sanksi berat hingga dikucilkan dunia, nampaknya sudah tak bisa dihindari lagi. https://t.co/7cETF3sD05",negatif
"Usai Batalkan Indonesia Tuan Rumah Piala Dunia U-20, FIFA Siapkan Sanksi untuk PSSI https://t.co/erx0vTrQB2",netral
"INFOGRAFIS: Kronologi Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20
https://t.co/BoO5Z5S1DS",netral
"Indonesia Batal Gelar Piala Dunia U-20 2023, Arya Sinulingga: Yang Saya Khawatirkan PSSI Di-banned FIFA https://t.co/xOpMt1mZfU",negatif
"FIFA Batalkan Indonesia Jadi Tuan Rumah Piala Dunia U-20, Erick Thohir: Saya Sudah Berjuang Maksimal #fifa #pialaduniau20 #erickthohir #viral https://t.co/bYYZRlqVuo",negatif
"Anak-anak U-20 mah masih bisa main di Piala Dunia kalau mau serius kerja keras. 

Bahkan, bisa juga lewat jalur pindah kewarganegaraan. Eh.",positif
"Perjuangan panjang Indonesia menjadi tuan rumah Piala Dunia U-20 2023 berakhir ‘sia-sia’, setelah FIFA mengambil keputusan pembatalan pada Rabu (29/3). Simak kronologi lengkapnya di #Infografis https://t.co/o5kTOJkxJf #CNNIndonesia https://t.co/A7PTgN7SgO",negatif
"FIFA paham betul bahwa sepakbola di Indonesia campur aduk dengan politik. Salah satu buktinya, pengabaian stadion JIS yang berstandar FIFA sebagai tempat pertandingan piala dunia U  20.",negatif
"Ternyata Ini Alasan FIFA Hapus Indonesia Sebagai Tuan Rumah Piala Dunia U-20, Bukan Karena Timnas Israel? https://t.co/rGmkmorirt",netral
"Saya sungguh tidak peduli dengan nasib pesepakbola U-20 gagal main di Piala Dunia. Asli, bodo amat. 

Tapi ya, negara udah rugi (mungkin) triliunan rupiah. Ditambah lagi muka Indonesia tercoreng. 

Itu yang lebih pedih.",negatif
Komisi X DPR Kecewa Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/MGxtfb6PSS,negatif
"PIALA DUNIA U-20 Polemik Tim Israel, Ini Sikap Gubernur Ridwan Kamil - Jabarprov - by @rk_2024
#RelawanKebangsaan24

https://t.co/r8yWNslycp",netral
"Buntut Piala Dunia U-20 Gagal Digelar, FIFA Beri Sinyal Bakal Sanksi PSSI https://t.co/pSYwD9iVhr",negatif
Breaking News: FIFA Cabut Status Indonesia Sebagai Tuan Rumah Piala Dunia U-20 #bitcoin #kripto https://t.co/fTn0VTP4MF,netral
"Jurnalis Inggris Ungkap Alasan FIFA Bikin Batal Indonesia Sebagai Tuan Rumah Piala Dunia U-20, Belum Siap?

https://t.co/aj5onVTjMG",negatif
"Piala Dunia U-20 Batal di Indonesia, Netizen hingga Pemain Geruduk Ganjar  https://t.co/AIsobnOCla",netral
Tanggapan Selebritas dan Fajar Alfian Usai Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U-20 https://t.co/isY84g3OXe #TempoSeleb,netral
"FIFA Batal Indonesia Sebagai Tuan Rumah Piala Dunia B-20, Bantah Penyertaan Israel Antara Punca? 

Memetik sumber, persekutuan Bola Sepak Antarabangsa (FIFA) telah mengugurkan Indonesia sebagai tuan rumah bagi Piala Dunia Bawah 20 Tahun (U-20) 2023 berikutan kegagalan memberikan… https://t.co/SbKfOLHJj1",negatif
